,eol_pk,trait_eol_pk,predicate,value_uri,measurement,units_uri,literal
544,MetaTrait-252785252,R406-PK131087566,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
545,MetaTrait-252783729,R406-PK131086042,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
546,MetaTrait-252779058,R406-PK131081366,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
547,MetaTrait-252775641,R406-PK131077948,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
548,MetaTrait-252773488,R406-PK131075794,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
549,MetaTrait-252769453,R406-PK131071758,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
550,MetaTrait-252764833,R406-PK131067136,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
551,MetaTrait-252764605,R406-PK131066908,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
552,MetaTrait-252765626,R406-PK131067930,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
553,MetaTrait-252765878,R406-PK131068182,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
554,MetaTrait-252763712,R406-PK131066014,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
555,MetaTrait-252759953,R406-PK131062252,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
556,MetaTrait-252756782,R406-PK131059080,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
557,MetaTrait-252754852,R406-PK131057148,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
558,MetaTrait-252740992,R441-PK131043282,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
559,MetaTrait-252696022,R450-PK130998304,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
560,MetaTrait-252667992,R98-PK130970262,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
561,MetaTrait-252654223,R98-PK130956476,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
562,MetaTrait-252652828,R98-PK130955080,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
563,MetaTrait-252640089,R98-PK130942326,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
564,MetaTrait-252635505,R98-PK130937738,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
565,MetaTrait-252612346,R98-PK130914564,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
566,MetaTrait-252590988,R98-PK130893184,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
567,MetaTrait-252578870,R98-PK130881058,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
568,MetaTrait-252575417,R98-PK130877604,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
569,MetaTrait-252564931,R98-PK130867114,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
570,MetaTrait-252564610,R98-PK130866792,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
571,MetaTrait-252560760,R98-PK130862938,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
572,MetaTrait-252555410,R98-PK130857582,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
573,MetaTrait-252546698,R98-PK130848866,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
574,MetaTrait-252546712,R98-PK130848880,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
575,MetaTrait-252541753,R98-PK130843920,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
576,MetaTrait-252540270,R98-PK130842436,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
577,MetaTrait-252533140,R98-PK130835296,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
578,MetaTrait-252485328,R498-PK130787468,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
579,MetaTrait-252485790,R498-PK130787930,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
580,MetaTrait-252485252,R498-PK130787392,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
581,MetaTrait-252481089,R498-PK130783228,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
582,MetaTrait-252472622,R498-PK130774756,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
583,MetaTrait-252457177,R482-PK130759302,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
584,MetaTrait-252374792,R491-PK130676818,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
585,MetaTrait-252371719,R491-PK130673744,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
586,MetaTrait-252340561,R456-PK130642572,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
587,MetaTrait-252305740,R489-PK130607748,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
588,MetaTrait-252254427,R451-PK130556378,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
589,MetaTrait-252190929,R480-PK130492868,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
590,MetaTrait-252214889,R449-PK130516832,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
591,MetaTrait-252182355,R452-PK130484290,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
592,MetaTrait-242931362,R253-PK125428993,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
593,MetaTrait-242923004,R253-PK125420615,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
594,MetaTrait-242913502,R253-PK125411091,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
595,MetaTrait-242911596,R253-PK125409183,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
596,MetaTrait-242906536,R253-PK125404117,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
597,MetaTrait-242884969,R253-PK125382513,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
598,MetaTrait-242884981,R253-PK125382525,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
599,MetaTrait-242869002,R253-PK125366525,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
600,MetaTrait-242861570,R253-PK125359087,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
601,MetaTrait-242856727,R253-PK125354241,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
602,MetaTrait-242851242,R253-PK125348751,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
603,MetaTrait-242846663,R253-PK125344169,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
604,MetaTrait-242843788,R253-PK125341293,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
605,MetaTrait-242831083,R253-PK125328575,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
606,MetaTrait-242826514,R253-PK125324005,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
607,MetaTrait-242824690,R253-PK125322179,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
608,MetaTrait-242823835,R253-PK125321323,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
609,MetaTrait-242821469,R253-PK125318955,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
610,MetaTrait-242811806,R253-PK125309287,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
611,MetaTrait-242812965,R253-PK125310447,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
612,MetaTrait-242810748,R253-PK125308229,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
613,MetaTrait-242809407,R253-PK125306887,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
614,MetaTrait-242808762,R253-PK125306241,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
615,MetaTrait-242805475,R253-PK125302953,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
616,MetaTrait-242804195,R253-PK125301673,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
617,MetaTrait-242801516,R253-PK125298993,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
618,MetaTrait-242799492,R253-PK125296969,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
619,MetaTrait-242794427,R253-PK125291899,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
620,MetaTrait-242791319,R253-PK125288791,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
621,MetaTrait-242774734,R220-PK125272187,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
622,MetaTrait-242769038,R220-PK125266481,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
623,MetaTrait-242765631,R220-PK125263069,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
624,MetaTrait-242757048,R220-PK125254483,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
625,MetaTrait-242751494,R220-PK125248923,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
626,MetaTrait-242749333,R220-PK125246761,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
627,MetaTrait-242748881,R220-PK125246309,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
628,MetaTrait-242746121,R220-PK125243547,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
629,MetaTrait-242738975,R220-PK125236397,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
630,MetaTrait-242737272,R220-PK125234693,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
631,MetaTrait-242730639,R220-PK125228055,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
632,MetaTrait-242721982,R220-PK125219397,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
633,MetaTrait-242717163,R220-PK125214575,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
634,MetaTrait-242712003,R220-PK125209413,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
635,MetaTrait-211134854,R199-PK114103705,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
636,MetaTrait-210966477,R228-PK113935101,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
637,MetaTrait-210962873,R228-PK113931489,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
638,MetaTrait-210962572,R228-PK113931187,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
639,MetaTrait-210949122,R228-PK113917715,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
640,MetaTrait-210945346,R228-PK113913927,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
641,MetaTrait-210936967,R228-PK113905531,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
642,MetaTrait-210938705,R228-PK113907273,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
643,MetaTrait-210933453,R228-PK113902009,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
644,MetaTrait-210932701,R228-PK113901257,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
645,MetaTrait-210931200,R228-PK113899751,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
646,MetaTrait-210930095,R228-PK113898645,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
647,MetaTrait-210921133,R228-PK113889665,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
648,MetaTrait-210922508,R228-PK113891047,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
649,MetaTrait-210918343,R228-PK113886871,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
650,MetaTrait-210918696,R228-PK113887225,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
651,MetaTrait-210915064,R228-PK113883587,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
652,MetaTrait-210913135,R228-PK113881657,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
653,MetaTrait-210914536,R228-PK113883059,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
654,MetaTrait-210908394,R228-PK113876909,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
655,MetaTrait-210907246,R228-PK113875759,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
656,MetaTrait-210900558,R160-PK113869060,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
657,MetaTrait-210900672,R160-PK113869174,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
658,MetaTrait-210901999,R160-PK113870504,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
659,MetaTrait-210896546,R160-PK113865046,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
660,MetaTrait-210895702,R160-PK113864202,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
661,MetaTrait-210895452,R160-PK113863952,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
662,MetaTrait-210884546,R160-PK113853038,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
663,MetaTrait-210878771,R160-PK113847260,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
664,MetaTrait-210873957,R160-PK113842442,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
665,MetaTrait-210867835,R160-PK113836316,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
666,MetaTrait-210860630,R160-PK113829108,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
667,MetaTrait-210859970,R160-PK113828448,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
668,MetaTrait-196836464,R353-PK106551317,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
669,MetaTrait-196834869,R353-PK106549721,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
670,MetaTrait-196827500,R353-PK106542351,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
671,MetaTrait-196825918,R353-PK106540769,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
672,MetaTrait-196823159,R353-PK106538009,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
673,MetaTrait-196823791,R353-PK106538641,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
674,MetaTrait-196824922,R353-PK106539773,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
675,MetaTrait-196821812,R352-PK106536662,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
676,MetaTrait-196818623,R352-PK106533472,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
677,MetaTrait-196817470,R352-PK106532318,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
678,MetaTrait-196817806,R352-PK106532654,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
679,MetaTrait-196815556,R352-PK106530404,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
680,MetaTrait-196816378,R352-PK106531226,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
681,MetaTrait-196811482,R352-PK106526328,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
682,MetaTrait-196810724,R352-PK106525570,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
683,MetaTrait-196811018,R352-PK106525864,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
684,MetaTrait-196809144,R351-PK106523991,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
685,MetaTrait-196805694,R351-PK106520541,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
686,MetaTrait-196802591,R347-PK106517431,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
687,MetaTrait-196798214,R346-PK106513054,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
688,MetaTrait-196799601,R346-PK106514442,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
689,MetaTrait-196799076,R346-PK106513916,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
690,MetaTrait-196795200,R345-PK106510042,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
691,MetaTrait-196753110,R350-PK106468328,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
692,MetaTrait-196751352,R350-PK106466566,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
693,MetaTrait-196745219,R350-PK106460428,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
694,MetaTrait-196725709,R349-PK106440889,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
695,MetaTrait-196696846,R349-PK106411995,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
696,MetaTrait-196695760,R349-PK106410909,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
697,MetaTrait-196696214,R349-PK106411363,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
698,MetaTrait-196691255,R349-PK106406403,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
699,MetaTrait-196671647,R152-PK106386761,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
700,MetaTrait-196665683,R152-PK106380783,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
701,MetaTrait-196665107,R152-PK106380205,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
702,MetaTrait-196665252,R152-PK106380351,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
703,MetaTrait-196656214,R152-PK106371291,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
704,MetaTrait-196640209,R152-PK106355251,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
705,MetaTrait-196635305,R152-PK106350339,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
706,MetaTrait-196628614,R152-PK106343641,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
707,MetaTrait-196626145,R152-PK106341169,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
708,MetaTrait-196623163,R152-PK106338185,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
709,MetaTrait-196618641,R152-PK106333661,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
710,MetaTrait-196614948,R152-PK106329967,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
711,MetaTrait-196608725,R152-PK106323741,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
712,MetaTrait-196603580,R152-PK106318593,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
713,MetaTrait-196603128,R152-PK106318139,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
714,MetaTrait-196593830,R152-PK106308841,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
715,MetaTrait-196590260,R152-PK106305267,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
716,MetaTrait-196584612,R152-PK106299615,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
717,MetaTrait-196583200,R152-PK106298203,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
718,MetaTrait-196583354,R152-PK106298357,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
719,MetaTrait-196583824,R152-PK106298827,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
720,MetaTrait-196578042,R342-PK106293041,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
721,MetaTrait-196572973,R342-PK106287967,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
722,MetaTrait-196567933,R339-PK106282926,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
723,MetaTrait-196565226,R339-PK106280218,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
724,MetaTrait-196566455,R339-PK106281448,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
725,MetaTrait-196564828,R339-PK106279820,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
726,MetaTrait-196558491,R339-PK106273482,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
727,MetaTrait-196524992,R336-PK106240162,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
728,MetaTrait-196525786,R336-PK106240956,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
729,MetaTrait-196524458,R336-PK106239628,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
730,MetaTrait-196521865,R336-PK106237034,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
